gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,neg_log10_padj
CLIC2,4.99932488623669,-0.9356879766749522,0.13103191308097134,-7.140916702458145,9.271052398757927e-13,7.843604648472977e-11,10.105484304768877
CENPA,5.684662277089723,1.1939593331648468,0.1672542983466123,7.1385868403245745,9.429529098359996e-13,7.935693172777703e-11,10.100415132177664
RECK,2.494525585150364,-1.1052369646704068,0.1551340410750462,-7.1244000156983445,1.0453504072361665e-12,8.751389011364557e-11,10.057923010738191
GLI3,2.1984327810725017,-1.456334955085128,0.20444296362838038,-7.123429093565353,1.0527442191318327e-12,8.767385449957295e-11,10.057129899672459
STAU1,55.01482494513822,0.5358550780343869,0.07525105487227413,7.120897892314066,1.0722620923413224e-12,8.883663656237174e-11,10.051407892605036
STIP1,70.41078876282558,0.5538433617548902,0.07783553582271838,7.115559183871338,1.1146000381173483e-12,9.139720312562256e-11,10.039067094043999
ZNF423,3.7135555565799363,-1.2759525107775036,0.17931380466752952,-7.115751702125115,1.1130451721562543e-12,9.139720312562256e-11,10.039067094043999
HM13,40.334437819571995,0.6952078401064911,0.09772159222831224,7.114168161343906,1.125898090235431e-12,9.18526044023701e-11,10.036908525133432
ADAM19,6.773090952109321,-0.9391318928142312,0.13216673843960597,-7.10565989523431,1.1974897545440327e-12,9.719726484852326e-11,10.012345956039844
PVRIG,3.3669811651752877,-1.3728718051415647,0.19328416163795478,-7.102867578529915,1.2219447821961695e-12,9.818541239857663e-11,10.007953031412686
TWIST2,2.9027654980625894,-1.5432933632799624,0.2172637581025113,-7.103317077631476,1.2179752492372941e-12,9.818541239857663e-11,10.007953031412686
ARHGAP15,4.067208173256631,-1.2060676130716776,0.17010681120602614,-7.090060677293749,1.3405321167343763e-12,1.0664233107752576e-10,9.972070370317363
GUCY1A3,10.036110123139986,-1.3209047870729262,0.18628752224553263,-7.090677739177472,1.3345679054187952e-12,1.0664233107752576e-10,9.972070370317363
PRKCB,4.397548697131584,-1.6540020705218894,0.2333604674907115,-7.087756072427838,1.3630393992965446e-12,1.0789603957797895e-10,9.966994496197499
CD52,29.594952212042617,-1.532955593654372,0.21652025683410503,-7.079963861436311,1.441920590633897e-12,1.1302112864821575e-10,9.946840360077895
FGF7,7.060043518486315,-1.4906561987856612,0.21054360211179812,-7.080035602288815,1.4411743172290478e-12,1.1302112864821575e-10,9.946840360077895
CLEC10A,2.758551902181592,-1.584792990930098,0.22399703164269655,-7.075062465372498,1.4938145653232905e-12,1.1651753609521666e-10,9.933608707631437
PHLDB1,10.878946201516017,-0.8899831376015387,0.12589864265741427,-7.069044739610836,1.5600385065322409e-12,1.2109230931772103e-10,9.916883438417125
GGT5,22.03363670496314,-1.0656447787562653,0.1508359025610059,-7.064927916119062,1.606993911210494e-12,1.2413445719930337e-10,9.906107650456171
NDN,12.695266840086973,-1.2521718715594647,0.17729595375308962,-7.062608283228483,1.6340588678745353e-12,1.256182754678549e-10,9.900947173039377
BCL2,2.4179002804356378,-1.1386064775630556,0.16129944434185312,-7.058960941923195,1.6775221139494663e-12,1.2834248134953093e-10,9.89162956839537
EVC,4.684997599555846,-1.0647845302314138,0.15093404714072065,-7.0546344605646265,1.7305504024676583e-12,1.3176905207360883e-10,9.880186578299574
RACGAP1,14.783564625893632,0.8625302115408556,0.12232458045438366,7.051160186586569,1.7743208764350876e-12,1.3446156783979646e-10,9.871401829120249
BC078172,283.3203042592464,-1.060255007869951,0.15059717219637145,-7.040338091391448,1.9177393223766014e-12,1.4464458379623518e-10,9.839697823830356
FILIP1L,29.765410985948165,-1.1191770108925825,0.15907851891960906,-7.035374848178986,1.9872602018573285e-12,1.4918446304083888e-10,9.82627640452411
RECQL4,8.206783378634206,1.2316930411654592,0.17518589816064759,7.03077732909747,2.0538605389937107e-12,1.5346369167527773e-10,9.813994358755396
NMUR1,0.8086539395847211,-1.8599642136216887,0.2645778014153627,-7.029932986334393,2.0663275698763738e-12,1.536771062433638e-10,9.813390825881731
AX747844,1.9610951941708028,-1.681480735236516,0.23936509640433662,-7.024753234682766,2.1444490744868512e-12,1.5874879954187382e-10,9.799289550157631
ILF2,83.34875207867786,0.6055927434667344,0.08622878369665551,7.023092725013388,2.1701008525130986e-12,1.5961936352044078e-10,9.796914425266129
EIF2AK1,51.19632882002207,0.514382296118993,0.07324563474233646,7.02270241671722,2.1761739366764285e-12,1.5961936352044078e-10,9.796914425266129
SH2D3C,4.742996076274973,-0.9314777392563329,0.132697396448867,-7.01956303728434,2.2256318641803495e-12,1.6250161419289402e-10,9.789142320644585
MIEN1,137.92905861381044,1.5325118302494019,0.21836478734206796,7.018127093214554,2.248619658794157e-12,1.6343376520053897e-10,9.786658213866122
CHKA,15.545539424309212,1.021562339429782,0.1456253447958457,7.015003747197475,2.299427926358892e-12,1.6637037349537869e-10,9.778924008412021
TLN1,81.36717418093548,-0.9374028142717982,0.13367811086578754,-7.012388252650788,2.34283970965281e-12,1.687477790871551e-10,9.77276193426903
MSN,89.00981723337877,-0.7817079754527324,0.11154774415431988,-7.007833115578603,2.4203725121688664e-12,1.7277569852491148e-10,9.762517342521047
SMG5,29.52008013944722,0.5224533950534389,0.07454970273979443,7.008121774502457,2.4153854523916712e-12,1.7277569852491148e-10,9.762517342521047
EPR-1,16.637685737670925,1.1378768564744406,0.1624951802874658,7.002526810096483,2.513867593851064e-12,1.7865219033634894e-10,9.747991654831491
EFNA1,32.96251790103286,0.9426772068505026,0.1346632457037489,7.000256097527429,2.5549505204619454e-12,1.807684018680819e-10,9.742877481458192
TMEM189-UBE2V1,51.653803074759814,0.49634811337255746,0.07095199422482122,6.995548452095789,2.6422324815627807e-12,1.853354754616309e-10,9.732041443484064
EML1,7.279259695177576,-1.3812835996563462,0.19745246854236043,-6.9955245930997965,2.6426822017043053e-12,1.853354754616309e-10,9.732041443484064
CYFIP2,6.6933333249840965,-1.2550621265986375,0.1797071580375782,-6.983929523476154,2.870360949372492e-12,2.00423893364481e-10,9.698050505670084
SNRK,9.069228583622804,-0.5861668019210284,0.08395590708065619,-6.981841091394555,2.9133656066547513e-12,2.025422436974325e-10,9.693484383356239
VEGFA,37.473512011135135,1.1033759908356222,0.15807430468449044,6.9801097214244505,2.949496197496913e-12,2.0416642509946162e-10,9.690015675534681
SKA3,7.106551076998784,1.1914258130809965,0.17076590709283104,6.976953616586469,3.0164924077255886e-12,2.0743839473634967e-10,9.683110857016967
PDE7B,1.6061924325653165,-1.6506086829765692,0.23658995800199406,-6.976664170009521,3.022710817609098e-12,2.0743839473634967e-10,9.683110857016967
BUB1,8.658254921567604,1.0655894485829445,0.15280727604496702,6.973420874732238,3.093254450712669e-12,2.1137238746536572e-10,9.674951747183142
CNTNAP1,5.30274610293738,-1.2356836929592314,0.1772150731887338,-6.972791144256844,3.107137428532451e-12,2.1141756375418678e-10,9.674858936022584
FMNL3,6.244000669894922,-0.7754329712976081,0.11123667819337545,-6.9710187672953,3.1465398865328938e-12,2.1319141010873296e-10,9.671230297851524
IL1R1,22.33901833830917,-0.9905473658466805,0.14213690965487688,-6.968966528481813,3.192776438742333e-12,2.1450628258609205e-10,9.668559983420913
KIF23,6.9772480463299,1.118990370442858,0.16056161082175843,6.969227355878138,3.1868632963594754e-12,2.1450628258609205e-10,9.668559983420913
TEK,3.1243652451756847,-0.9788423735252446,0.14051906276697598,-6.9659045132436415,3.2630041332904145e-12,2.183072639803922e-10,9.660931813287126
LPAR1,5.302282047544815,-1.1022568041910283,0.15831719920164064,-6.9623313812363445,3.3468707938841144e-12,2.2298526664252913e-10,9.651723831244366
NPR1,2.761747168007921,-1.2928073233038828,0.18590057572236715,-6.954294349440979,3.543311031476977e-12,2.350935410511073e-10,9.628759302497333
CLDN5,10.166113180698401,-1.3137114682199478,0.18892444077911888,-6.953634282585354,3.559937677925142e-12,2.3522067549596286e-10,9.628524507174278
ANXA6,47.472865552006034,-0.9858140403860629,0.14183504951862275,-6.950426172739672,3.641843481293412e-12,2.396422932752332e-10,9.620436533047563
HVCN1,5.2013105048660675,-1.1637358647158718,0.16762393923347263,-6.942539771094263,3.8511247943466735e-12,2.5237494041640697e-10,9.597953770581553
IL16,2.4281772821550955,-1.2879340921859332,0.1856747161387617,-6.936507667653639,4.019114434192371e-12,2.6141116742970455e-10,9.582675863390893
SEMA3G,2.9695151484513778,-1.1002683455188889,0.158622014664839,-6.93641641006581,4.021710268149301e-12,2.6141116742970455e-10,9.582675863390893
HCLS1,12.873481243137666,-1.0633733066650635,0.15334370908544928,-6.9345740559367135,4.074469223785468e-12,2.6300428496593963e-10,9.58003717576156
GIMAP8,3.4294302740911093,-0.9318237658424334,0.1343767348526961,-6.934412916520851,4.079115864387306e-12,2.6300428496593963e-10,9.58003717576156
FAM107A,2.554916037121119,-1.575688327281006,0.22728687028823705,-6.932597229583806,4.131833698380604e-12,2.653334170164894e-10,9.57620805001041
PIK3CD,4.431332551183643,-0.9449603085746017,0.1363715733973624,-6.929305609910037,4.229113069416693e-12,2.700966710839967e-10,9.568480768418103
ADRM1,61.04076538955273,0.7654016737251212,0.11046432777411061,6.928948821290954,4.239791397253481e-12,2.700966710839967e-10,9.568480768418103
C1S,95.4540390222978,-1.0505276476945322,0.15178102115868053,-6.921337329759105,4.473996901782393e-12,2.8388575579166846e-10,9.546856398021072
PALM2-AKAP2,7.124286383354084,-0.8046504357177946,0.11627694458471602,-6.920120223244682,4.512605136609743e-12,2.8520377918731143e-10,9.544844724018905
CYP1B1,11.561753202406031,-1.6798980779030412,0.24279121693481587,-6.919105637804258,4.545038587201924e-12,2.8612270476125494e-10,9.543447678156701
EFEMP1,38.92964271031778,-1.435136450966793,0.20750033418254904,-6.916309106780654,4.635623449455854e-12,2.900310413578267e-10,9.537555518070134
PCED1B-AS1,1.5523495731154462,-1.7099108992980572,0.24723730548910186,-6.916071569035238,4.643398785966456e-12,2.900310413578267e-10,9.537555518070134
S1PR4,2.8173629895690926,-1.4097013071337565,0.203874884557762,-6.914541289338456,4.6937968798238635e-12,2.9203817941005284e-10,9.534560367650208
SYNE1,2.1108143131145387,-1.2504457161214222,0.18085970656502398,-6.913898843863561,4.715114578975226e-12,2.92227450069046e-10,9.53427899150376
CCT3,107.32395792857176,0.566741907477972,0.08202869031599491,6.909069318243914,4.878435541651281e-12,3.011821788069652e-10,9.521170729266728
IKZF1,3.6584599369664073,-1.3132319767577743,0.190139919694376,-6.90666104660513,4.961935797152918e-12,3.051590515249045e-10,9.515473743619832
SCN4B,1.3177008623098199,-1.5470928357664475,0.22428625282036957,-6.897849584234265,5.279560289149378e-12,3.2236625169937886e-10,9.49165043047708
C1RL,12.49207493767456,-0.6438094529761623,0.09333571206533883,-6.897782624998556,5.282048651984819e-12,3.2236625169937886e-10,9.49165043047708
POU2AF1,11.123443150301952,-1.8660050519135059,0.27062487036162697,-6.895172086068904,5.379963647871072e-12,3.270936073363439e-10,9.485327943571992
WDFY4,1.962309363315103,-1.6807878290738232,0.24399474094528678,-6.888623183278864,5.63349408251226e-12,3.4121049386125394e-10,9.466977620658223
CSTF1,16.292552299999958,0.5996232742738248,0.08713701872206417,6.881383860359143,5.9273889250074745e-12,3.576564109844133e-10,9.446533985829392
ATAD2,10.024764212567781,1.0357474477684745,0.15061500479146914,6.876787934923861,6.121713392235249e-12,3.679932223377505e-10,9.43416018004502
FBXL7,4.429966753923803,-1.1613491625491417,0.16893525163696743,-6.87452234685048,6.219790816681027e-12,3.7248859610011094e-10,9.428887018826043
TLE4,5.548251571572582,-0.8186512157758443,0.1191407256289421,-6.871296204166938,6.362113381951765e-12,3.795902723037639e-10,9.420684925693978
ATP11A,19.124483589517816,1.0012361216221608,0.14577327673568224,6.868447660935916,6.490427706363194e-12,3.858064647760129e-10,9.413630499364436
PTCH2,1.8154749171212188,-1.843896083251959,0.2685204434048239,-6.8668741190483,6.562392752720466e-12,3.88639481911112e-10,9.410453081489376
HSPA12B,3.2943065084429857,-1.0192169441590702,0.1484423775217112,-6.866078010708225,6.59909963297684e-12,3.893712292667884e-10,9.40963614175356
LAMA2,4.05431381707982,-1.275655824389695,0.18589263077839097,-6.862325951535154,6.774825849851052e-12,3.968112283484187e-10,9.401416047352622
GET4,26.877265117564612,0.6005199670529873,0.08750771267844765,6.862480445119551,6.767500519357428e-12,3.968112283484187e-10,9.401416047352622
C18orf1,3.3807381309191205,-0.9659119121403806,0.1407799258359071,-6.861148039431746,6.83093273849324e-12,3.986372791551347e-10,9.399422090045167
MPDZ,2.9450903777268733,-1.2352023449767684,0.18020096624981222,-6.854582251597975,7.1521211078771116e-12,4.158633327816546e-10,9.381049370264087
TRANK1,4.450796970761695,-0.8649634160675738,0.126508623964598,-6.837189346946212,8.076196788223851e-12,4.678927052307948e-10,9.329853725704824
SIT1,3.5134824299241907,-1.6060734515823454,0.2349644795833224,-6.835388286904039,8.178320910079785e-12,4.720987413435949e-10,9.325967157434155
MRAS,4.547837114522311,-0.9291081731292385,0.13595487917591143,-6.833945046775919,8.261068110519657e-12,4.751599967165802e-10,9.323160129341138
NFATC4,2.7414957804700384,-1.0389790452552592,0.15221030777570532,-6.825944053580669,8.734896838326357e-12,4.991653237744328e-10,9.30175559202854
NLGN2,6.371288693918304,-0.9894975766639376,0.14496335749396608,-6.825846157054718,8.740856201178311e-12,4.991653237744328e-10,9.30175559202854
MIR4728,10.285038819345411,1.94926444589147,0.28583150200269924,6.819627760529565,9.127670769605174e-12,5.194001978860738e-10,9.284497889245003
RBP5,3.8335167774969414,-1.3349992148615444,0.1959012901649864,-6.814652490227193,9.449189763286275e-12,5.357891642374025e-10,9.271006073780235
CD79A,45.42745020308226,-2.161319652843003,0.31767924316768315,-6.803465128195915,1.0213222113930776e-11,5.750331746540603e-10,9.240307099391082
CD48,6.829528719296619,-1.3679917945480393,0.2010583095835569,-6.803955516096299,1.0178497992913618e-11,5.750331746540603e-10,9.240307099391082
TRIB3,14.044354813335223,1.574576857282368,0.23146430210828284,6.802676883391525,1.0269280671133032e-11,5.761606944962007e-10,9.23945637247986
ARHGAP25,3.678001932418891,-1.160862901122716,0.17078245807156583,-6.797319316227784,1.065836915188921e-11,5.95899729855624e-10,9.22482681145764
CLEC3B,16.788279872061498,-1.5714312476039904,0.23128356164824837,-6.794392287999823,1.0877004552038443e-11,6.060045393278561e-10,9.217524122702269
MCC,2.2846261754449975,-1.0697643664664176,0.15746590555568873,-6.793625341887671,1.0935014484386017e-11,6.07121116685182e-10,9.216724661377818
FBXO2,9.104921419142599,1.9290295291110169,0.2840123383830737,6.7920624156446205,1.105417008870571e-11,6.116130786103955e-10,9.213523236295043
SELL,9.52740481470381,-1.4882476579015353,0.21929724511671947,-6.786440281588698,1.1493404629397139e-11,6.337225518071044e-10,9.198100837689164
SHE,1.7678752633169672,-1.1700877158330065,0.17244730552832543,-6.7851899004639025,1.1593391399445062e-11,6.370389294746616e-10,9.195834027100396
PRICKLE1,2.07020414808998,-1.2703621912626055,0.18732752609400524,-6.7815030591132075,1.1893195904962473e-11,6.51274666165582e-10,9.18623581505251
LTC4S,4.050846632892788,-1.1215100144733885,0.1654797240047224,-6.777325870095017,1.2242055922613836e-11,6.680903556402568e-10,9.17516479755097
SQLE,20.627834747316765,1.1910372036734096,0.17579729892939105,6.775059747372963,1.2435485828381675e-11,6.763381578089216e-10,9.169836109752872
SLAMF6,2.2450315515232604,-1.4532353474966802,0.2145477273216405,-6.773482831249261,1.257185010141297e-11,6.814368919376047e-10,9.166574358101252
NLGN3,0.785184625478667,-1.8052916455779926,0.26682998994171453,-6.765699934899876,1.3266624859089081e-11,7.166666604622784e-10,9.144682798563869
HEYL,12.120426019381984,-1.1402745407185624,0.16857417961286486,-6.764230105329496,1.3401993859590963e-11,7.215416896123216e-10,9.141738570952306
ST6GALNAC6,12.649770553901549,-0.8329904227477488,0.12316848355514133,-6.763015981883281,1.3514832241532785e-11,7.251750588661383e-10,9.139557141122415
GINS1,6.097683023182621,1.1384352723352775,0.16841295104805432,6.759784596437841,1.3819704620357074e-11,7.390537688277914e-10,9.13132396396548
PDE1A,2.610225379057764,-1.234153308106461,0.1825896849886435,-6.759162261456454,1.3879188966638493e-11,7.397607719218316e-10,9.130908702203625
AKNA,6.58520792312209,-0.8881378703537517,0.13142019215213857,-6.758001611545348,1.3990797497817716e-11,7.432320664123099e-10,9.128875561170638
GRASP,5.378165349704251,-1.033776832227155,0.15304296239189755,-6.754814570172522,1.4301804843504281e-11,7.572379451908393e-10,9.120767631667963
CRISPLD2,19.0225476289037,-1.0886175217311098,0.16126074229233456,-6.750666692068531,1.4716733097261092e-11,7.766355188950656e-10,9.109782751174231
NRXN2,1.3879355874843484,-1.9192507589758556,0.28459105434866655,-6.743889977035212,1.5420132573665677e-11,8.110786837266913e-10,9.09093701231075
P2RY8,2.874723719881822,-1.2459757614725773,0.18479100598448633,-6.742621237622248,1.555543445939152e-11,8.155127770677718e-10,9.088569230250243
MELK,9.588406614288074,1.106636911255781,0.16424586194646182,6.737685188175424,1.609297678643311e-11,8.4093692423224e-10,9.075236577906248
PABPC1L,4.891247041934743,1.4743896851313927,0.21914821062723278,6.72781986634289,1.7222393943369243e-11,8.970230591350951e-10,9.047196392712417
OGN,25.554813989573212,-2.1994579661443328,0.3272997845257799,-6.720010431204826,1.817115528079906e-11,9.43366145909016e-10,9.025319713111214
TNC,37.783017563856276,-1.6445955352287993,0.24485686582742772,-6.716558793119125,1.8606625553211018e-11,9.628477106661624e-10,9.016442397867648
