Gene,Mean_CIN,Mean_GS,Delta_Z,p_value,q_value,neg_log10_q
HROB,0.494459375,-0.7335074074074074,1.2279667824074074,1.1426915712819557e-13,4.565100999588314e-11,10.34054960956919
STAU1,3.04523046875,0.08082222222222224,2.9644082465277775,1.176848160193847e-13,4.565100999588314e-11,10.34054960956919
TTI1,2.9769828125,0.17224259259259267,2.8047402199074076,1.313947561548249e-13,5.005905576005696e-11,10.30051734653891
RTF2,3.66095625,0.7212037037037038,2.939752546296296,1.3516752586439832e-13,5.043215277184333e-11,10.297292492935899
SPC25,0.19752421874999998,-0.7993481481481481,0.9968723668981481,1.3710170427780234e-13,5.043215277184333e-11,10.297292492935899
GEMIN8P4,0.60745,-0.5136481481481482,1.1210981481481483,1.4449878149822708e-13,5.22522288688928e-11,10.281895179574505
CCT3,0.67348984375,-0.5629870370370371,1.2364768807870372,1.8744909201689908e-13,6.450365126097648e-11,10.190415701215695
SF3B4,1.37453125,-0.3769425925925926,1.7514738425925926,1.8500029284865734e-13,6.450365126097648e-11,10.190415701215695
MRGBP,2.8498109375,-0.14164814814814816,2.991459085648148,1.8527153136773816e-13,6.450365126097648e-11,10.190415701215695
MAPRE1,2.0700546875,0.024883333333333316,2.0451713541666665,2.0156316029734782e-13,6.825952420545897e-11,10.165836743242611
GMEB2,2.39530703125,0.22234814814814813,2.172958883101852,2.153306577278035e-13,7.178249347847949e-11,10.143981459834821
AUNIP,0.16445234375,-0.8189796296296294,0.9834319733796295,2.2416401719540734e-13,7.357752779790793e-11,10.133254808537565
UBE2T,0.39768984375000005,-0.7031537037037038,1.100843547453704,3.0700980074970403e-13,9.924324392416568e-11,10.003299048558032
SLC39A1,0.84089453125,-0.36753148148148146,1.2084260127314814,3.403446914596443e-13,1.0837692525808224e-10,9.965063174438136
STIP1,0.19381640625000002,-0.7889388888888889,0.9827552951388889,3.5580226158439886e-13,1.1163295957210514e-10,9.952207561250061
FAM136A,0.24438984375,-0.7967685185185182,1.041158362268518,3.64632659252053e-13,1.1274547514699349e-10,9.947900878790357
CCDC138,0.25786015625,-0.6774962962962964,0.9353564525462964,3.708417359585948e-13,1.1302726338109457e-10,9.946816787420607
KIF4A,0.1491546875,-0.7959703703703703,0.9451250578703703,3.8598381529254243e-13,1.1598541829952666e-10,9.935596606894745
ILF2,0.8087781249999999,-0.5866537037037037,1.3954318287037037,4.1263406668274605e-13,1.2227149739828316e-10,9.912674769172273
NOL10,0.41413984374999996,-0.6566018518518518,1.0707416956018518,4.681485819676555e-13,1.3682123282575247e-10,9.86384650068965
SNRPC,0.38871562499999995,-0.6905222222222223,1.0792378472222222,4.983199369473686e-13,1.4367102506448798e-10,9.84263080962102
TCF19,0.38564687500000006,-0.6427222222222221,1.0283690972222221,5.179718787428128e-13,1.473457337730388e-10,9.83166243413133
CENPL,0.8167015625,-0.5965425925925927,1.4132441550925927,5.403960075527214e-13,1.5170195817285935e-10,9.819008813292513
SLC25A33,0.38994140625,-0.790524074074074,1.180465480324074,5.987848412326619e-13,1.6591005958050443e-10,9.780127280715519
E2F6,0.3597625,-0.6314962962962961,0.9912587962962961,7.454302692503536e-13,2.0389429223661915e-10,9.690594931577603
CENPQ,0.6732796875,-0.5272314814814815,1.2005111689814814,8.024548009002902e-13,2.1671358452161634e-10,9.664113864416846
GINS1,1.0965359375000001,-0.5222740740740741,1.6188100115740742,8.461656134040438e-13,2.1923797516955862e-10,9.659084217623137
MED20,1.0761046875,-0.3983962962962963,1.4745009837962963,8.292161396013419e-13,2.1923797516955862e-10,9.659084217623137
RHPN1-AS1,1.6733843750000001,-0.3223148148148148,1.9956991898148149,8.529061138539192e-13,2.1923797516955862e-10,9.659084217623137
GET4,1.8000796874999998,-0.21192962962962963,2.0120093171296296,8.48115600347113e-13,2.1923797516955862e-10,9.659084217623137
NUF2,0.8064078125,-0.5741777777777779,1.380585590277778,9.35206233303924e-13,2.375312498516574e-10,9.624279246058707
OTX1,0.42528359375,-0.7237222222222222,1.149005815972222,9.621234958894483e-13,2.4149299746825154e-10,9.617095457893791
PNO1,0.476615625,-0.5607592592592593,1.0373748842592594,1.051223559817085e-12,2.6078900754299427e-10,9.583710718400361
MCM8,1.8775609375,-0.30929999999999996,2.1868609375,1.067159660727886e-12,2.6161423021504464e-10,9.58233863674002
OIP5,0.14299843750000002,-0.7946425925925927,0.9376410300925928,1.0790743969497974e-12,2.6161423021504464e-10,9.58233863674002
TIGD3,0.46953593750000006,-0.6361203703703706,1.1056563078703707,1.2274590142120526e-12,2.9097597853571267e-10,9.536142862629204
PSMD14,0.24319765625,-0.7541962962962964,0.9973939525462964,1.2230109161134442e-12,2.9097597853571267e-10,9.536142862629204
NCAPH,0.23063281249999995,-0.7668870370370371,0.997519849537037,1.467832531780301e-12,3.441341435772827e-10,9.463272236325373
USP39,0.41966484374999996,-0.6403148148148148,1.0599796585648147,1.551281852539747e-12,3.597456339558207e-10,9.444004468163842
DHX35,2.5830375,0.4199851851851851,2.163052314814815,1.6959769135643753e-12,3.8907169302038653e-10,9.409970365218475
TESMIN,0.7012437499999999,-0.5886777777777777,1.2899215277777776,1.7498629482531546e-12,3.9403122576624207e-10,9.404469360304839
NFS1,1.98283046875,-0.04339814814814812,2.0262286168981483,1.754533229331755e-12,3.9403122576624207e-10,9.404469360304839
ABHD12,2.3199257812500003,-0.12972407407407405,2.449649855324074,2.3107484866943135e-12,5.135397808710748e-10,9.289425908554303
DSCC1,1.50331328125,-0.26909074074074074,1.7724040219907409,2.34860188968844e-12,5.165713537783801e-10,9.286869681091316
TUBG1,0.46630156250000004,-0.6917277777777777,1.1580293402777777,2.6655766266828142e-12,5.740614141558439e-10,9.241041643486623
PPIL1,0.42659375,-0.619125925925926,1.045719675925926,2.690702667709603e-12,5.740614141558439e-10,9.241041643486623
STK4-AS1,3.090140625,0.05476111111111105,3.035379513888889,2.662261937252081e-12,5.740614141558439e-10,9.241041643486623
ABCB6,0.67208984375,-0.43682962962962957,1.1089194733796295,2.7577019796288173e-12,5.825304132215922e-10,9.234681395710503
KIF18A,0.18353203125,-0.7737,0.95723203125,2.923617773154713e-12,6.115233842181942e-10,9.213586931198831
ATAD2,1.2567875,-0.39576481481481485,1.6525523148148147,3.1114663131273274e-12,6.444964445686557e-10,9.19077947413443
TOP2A,1.0286398437500002,-0.6436555555555555,1.6722953993055558,3.174187810313573e-12,6.51166316663847e-10,9.186308072592697
SLC9A8,2.15234375,0.24064999999999998,1.91169375,3.3454363516115323e-12,6.797608053488767e-10,9.167643880222853
GID8,3.63121328125,-0.05355370370370369,3.6847669849537037,3.6267090792658062e-12,7.299607377937356e-10,9.13670049853446
TRPC4AP,1.82881171875,-0.059407407407407416,1.8882191261574073,3.834964552244704e-12,7.646632590854277e-10,9.116529776503619
TLCD1,0.660621875,-0.3917944444444445,1.0524163194444445,4.1816540910313956e-12,8.260702780755077e-10,9.082983003427742
RFC5,0.17118046875000004,-0.7558,0.9269804687500001,4.440715839765672e-12,8.691988297376203e-10,9.060880867071758
AFDN-DT,0.9524929687499999,-0.2176203703703703,1.1701133391203702,4.559732861607845e-12,8.805351897966154e-10,9.055253283161662
NEK2,0.75830703125,-0.6368185185185188,1.3951255497685189,4.581176754976532e-12,8.805351897966154e-10,9.055253283161662
FAM72D,0.5857210937500001,-0.4525592592592592,1.0382803530092595,4.857326676905915e-12,9.252773629623902e-10,9.03372806277664
BZW2,0.4202171875,-0.5632259259259259,0.9834431134259258,5.026777506946785e-12,9.407570009711374e-10,9.026522541042306
LAPTM4B,1.5899523437499998,-0.034753703703703696,1.6247060474537036,5.002536614542761e-12,9.407570009711374e-10,9.026522541042306
MTBP,1.3788874999999998,-0.41376481481481475,1.7926523148148146,5.351350480827198e-12,9.927918478995502e-10,9.003141797612043
RECQL4,1.15936875,-0.47706666666666664,1.6364354166666666,5.398725450646699e-12,9.929466162892012e-10,9.003074099817045
DPM1,2.09835390625,-0.008622222222222206,2.106976128472222,5.651139344949652e-12,1.030487674568383e-09,8.986957198352455
HSPA14,0.3620421875,-0.6933351851851851,1.0553773726851852,5.715311207724294e-12,1.0333573272609985e-09,8.985749476714998
ERCC6L,0.17697343749999997,-0.6997018518518521,0.876675289351852,5.9230136098416385e-12,1.061911725764465e-09,8.973911583637578
MCUR1,0.90865078125,-0.3556759259259259,1.2643267071759259,5.996223645978593e-12,1.0660785957246106e-09,8.97221077614319
STK35,1.75995234375,-0.1819074074074074,1.9418597511574074,6.1218506751500244e-12,1.0794188773084773e-09,8.966809991089022
SNRPA1,0.277728125,-0.7318462962962962,1.0095744212962963,6.2709823797784356e-12,1.0966508940374828e-09,8.959931602984046
RTN3,0.25461796875,-0.7162666666666667,0.9708846354166667,7.614148698041302e-12,1.3207143290464321e-09,8.879191110270025
CDK1,0.27358125,-0.7748981481481482,1.0484793981481482,7.873286865712779e-12,1.354649800645017e-09,8.868172962578937
TBC1D31,1.36256640625,-0.3099740740740741,1.6725404803240742,8.556161894622581e-12,1.4487755081093076e-09,8.838998904482295
LINC00884,0.8081499999999999,-0.25397222222222215,1.062122222222222,8.494874442927434e-12,1.4487755081093076e-09,8.838998904482295
TTK,0.31093125000000005,-0.7020907407407407,1.0130219907407407,9.649120792454118e-12,1.6209763158032171e-09,8.790223330611767
CMSS1,0.4818484375,-0.6138666666666667,1.0957151041666666,1.0307293488028521e-11,1.7055368373525949e-09,8.76813889596565
FGFR1OP,0.45412265625000003,-0.7617796296296296,1.2159022858796296,1.0312362410053188e-11,1.7055368373525949e-09,8.76813889596565
TMEM62,0.252571875,-0.7289925925925926,0.9815644675925926,1.0754804163507928e-11,1.7650288217572434e-09,8.753248198475632
PNPT1,0.346759375,-0.6098425925925925,0.9566019675925925,1.1985853235389675e-11,1.9520471662369367e-09,8.709509692924984
CCT5,0.6017664062500001,-0.7095981481481479,1.311364554398148,1.2094526072989704e-11,1.954823589145722e-09,8.708892428916421
BIRC5,0.21783828125,-0.7960240740740742,1.0138623553240742,1.2559453447492823e-11,2.004223872716032e-09,8.698053769204549
C5orf34,1.2624859375,-0.6108666666666666,1.8733526041666666,1.2588047759266382e-11,2.004223872716032e-09,8.698053769204549
KIF23,0.44050546875,-0.7263,1.16680546875,1.2792995229742278e-11,2.0217670609374184e-09,8.69426888335289
EFNA1,1.1888328124999998,-0.39299814814814815,1.581830960648148,1.3423530697661038e-11,2.1058163781955755e-09,8.676579500868073
RAD54B,1.0862390625,-0.352924074074074,1.439163136574074,1.3905431286506996e-11,2.1497998296929473e-09,8.667601975855035
PSMA7,2.5100000000000002,-0.13534814814814816,2.6453481481481482,1.385729314013752e-11,2.1497998296929473e-09,8.667601975855035
PSMB4,0.7224171875,-0.44232592592592607,1.164743113425926,1.438380664736898e-11,2.207759099436095e-09,8.656048316582924
PIGW,0.51039375,-0.5958333333333334,1.1062270833333334,1.492757318909886e-11,2.258721801343434e-09,8.646137256278223
RTKN,0.51631484375,-0.5128351851851852,1.0291500289351854,1.4874877828741248e-11,2.258721801343434e-09,8.646137256278223
ABCF1,1.0954015625,-0.2778185185185186,1.3732200810185184,1.5283574738445578e-11,2.2963032890474395e-09,8.638970752136016
TP53RK,2.9519109375,0.23404629629629628,2.717864641203704,1.552954338226519e-11,2.316942713710684e-09,8.635084703985987
GPR19,0.53068359375,-0.4659518518518518,0.9966354456018518,1.5976503728362596e-11,2.3670743544765e-09,8.625788099809967
SLC25A13,1.41556953125,-0.1878574074074074,1.6034269386574074,1.7638976433184467e-11,2.5953624979447626e-09,8.585801975055483
MIR-4641/4641,1.145959375,-0.2743481481481482,1.4203075231481481,1.792375872168417e-11,2.6177480728826883e-09,8.58207215145274
MASTL,0.44999765625000004,-0.6817111111111112,1.1317087673611113,1.8036511212268816e-11,2.6177480728826883e-09,8.58207215145274
PSMG3,0.7825429687500001,-0.42504814814814823,1.2075911168981484,1.8259806934419207e-11,2.6322498712556336e-09,8.579672886883037
SCAMP3,1.0173812500000001,-0.3593333333333334,1.3767145833333334,1.8642935140096864e-11,2.669443095395749e-09,8.573579332576825
CDCA5,0.29670937500000005,-0.761711111111111,1.058420486111111,1.9594788213780698e-11,2.768574877755041e-09,8.557743726240515
SPAG5,0.46584140625000003,-0.6778296296296297,1.1436710358796298,1.9566653161449148e-11,2.768574877755041e-09,8.557743726240515
ZWINT,0.02274062500000002,-0.8279185185185185,0.8506591435185186,2.048243153385027e-11,2.8749518208861546e-09,8.541369428921692
RNF32,0.75456015625,-0.29945370370370367,1.0540138599537037,2.0711642293317437e-11,2.8881234531237095e-09,8.539384246744886
C1orf43,0.9971085937499999,-0.3332814814814815,1.3303900752314815,2.2228477656597262e-11,3.079510200022744e-09,8.511518353091422
FASTKD3,0.866359375,-0.5705333333333333,1.4368927083333334,2.2702196658760918e-11,3.124847520739769e-09,8.505171169525328
HIST2H2BE,0.5479296875,-0.38421666666666665,0.9321463541666667,2.382659568061164e-11,3.258592428499034e-09,8.486969955927304
EIF2AK1,1.439790625,-0.30435000000000006,1.7441406250000002,2.4171975186848134e-11,3.2847712777796495e-09,8.483494865451668
TRAF4,0.532509375,-0.6689444444444447,1.2014538194444446,2.5262741732875626e-11,3.4112695877905158e-09,8.467083957560256
DUS4L,1.09516328125,-0.4229296296296297,1.5180929108796297,2.57429769578937e-11,3.4542541723060512e-09,8.461645709163276
NANP,1.0315671875,-0.4226240740740741,1.4541912615740742,2.716584643858853e-11,3.5861061589170915e-09,8.44537685823466
MOCS3,3.2420390625,0.6148574074074075,2.6271816550925924,2.7120264909700153e-11,3.5861061589170915e-09,8.44537685823466
CSNK2A1,1.49739375,-0.37579444444444443,1.8731881944444444,2.722986631097112e-11,3.5861061589170915e-09,8.44537685823466
CDC25C,0.24193593750000003,-0.7572074074074074,0.9991433449074074,2.7760797374655795e-11,3.625358650351434e-09,8.44064902297884
PDIA6,0.25235624999999995,-0.6621814814814814,0.9145377314814813,2.7867767455244207e-11,3.625358650351434e-09,8.44064902297884
SLC35C2,2.72451328125,0.3683037037037038,2.3562095775462963,3.160194545964257e-11,4.086227311402874e-09,8.388677477805858
MCM10,0.34249765624999995,-0.7167166666666667,1.0592143229166666,3.428606522947478e-11,4.406585552234003e-09,8.35589779379275
BUB1,0.28802812499999997,-0.7147666666666666,1.0027947916666666,3.5403854163518566e-11,4.523001368734542e-09,8.344573280829414
DHX16,0.8626421874999999,-0.46194074074074076,1.3245829282407406,3.749756864954522e-11,4.761968018678853e-09,8.322213525637972
ACP1,0.2638125,-0.7102462962962962,0.9740587962962962,4.284033383499565e-11,5.408275280293681e-09,8.266941210988414
CDCA8,0.19922812499999998,-0.7365703703703704,0.9357984953703704,4.560847888766282e-11,5.723864100401684e-09,8.24231068608387
CDC20,0.2899390625,-0.6450648148148148,0.9350038773148148,4.707178738053189e-11,5.872962478149986e-09,8.231142773818114
CKAP5,0.4498203125,-0.6083074074074072,1.0581277199074073,4.855597534345586e-11,6.022917057864132e-09,8.220193117496853
ZMYND19,0.4081203124999999,-0.7006777777777776,1.1087980902777774,5.1579384648246916e-11,6.360960528730335e-09,8.196477299315433
PRMT2,-0.6476515625000001,0.5890537037037038,-1.236705266203704,5.239841039288361e-11,6.424828078920528e-09,8.192138489066721
DDR1,0.46750859375,-0.5579222222222221,1.025430815972222,5.290340330138109e-11,6.44968062534266e-09,8.190461790184177
POLDIP2,0.74811328125,-0.5524129629629629,1.3005262442129628,5.388137919832623e-11,6.5315865067971035e-09,8.184981316816637
NDRG3,1.41697109375,-0.16244999999999998,1.57942109375,5.427298923619606e-11,6.54188827883753e-09,8.184296876948835
C7ORF13,0.7243984375000001,-0.3146648148148148,1.039063252314815,5.6068553076188994e-11,6.616168700583263e-09,8.179393429574263
KCMF1,0.20230859375,-0.5846055555555555,0.7869141493055555,5.612967118844952e-11,6.616168700583263e-09,8.179393429574263
SELENOI,0.21222109374999998,-0.680575925925926,0.892797019675926,5.553066346158337e-11,6.616168700583263e-09,8.179393429574263
ADNP,1.65308125,-0.1024851851851852,1.7555664351851852,5.6024608650999655e-11,6.616168700583263e-09,8.179393429574263
MTFR1,0.9698710937499999,-0.3331425925925926,1.3030136863425925,5.868444521411765e-11,6.879300212325275e-09,8.162455737546862
ZFP64,1.7515265624999998,-0.1546944444444444,1.9062210069444443,6.063478273432595e-11,7.06908792151281e-09,8.15063661678397
PLEKHG4,0.20269140624999998,-0.5821277777777778,0.7848191840277778,6.123500172999029e-11,7.100265010376864e-09,8.148725441365935
RACGAP1,0.305240625,-0.7397888888888888,1.0450295138888888,6.388056269336938e-11,7.366982730070463e-09,8.132710348231704
DDIAS,0.34888125,-0.6685833333333334,1.0174645833333333,6.505608136360178e-11,7.462212343507764e-09,8.127132396905806
MORC2,0.5055234375,-0.40714999999999996,0.9126734374999999,6.732323065037968e-11,7.680968587838773e-09,8.114584010980222
DAGLB,1.4118593750000001,-0.19272777777777778,1.604587152777778,6.975996837294557e-11,7.916643219344647e-09,8.101458927039744
CTSO,-0.48711328125,0.6724907407407407,-1.1596040219907406,7.094146044512545e-11,8.008127294162706e-09,8.09646903209304
ANKEF1,0.9842546875,-0.45759814814814814,1.4418528356481481,7.275310372083628e-11,8.169407725705484e-09,8.0878094282634
TOP1,1.20058984375,-0.27445740740740737,1.4750472511574073,7.48311178613701e-11,8.358753400902257e-09,8.077858487091845
KIF14,0.5425703125000001,-0.5621703703703704,1.1047406828703705,7.724070036134237e-11,8.58297053233979e-09,8.066362378522983
MRPS5,0.3703140625,-0.6173648148148148,0.9876788773148147,7.823372657473914e-11,8.648272313326733e-09,8.06307064394915
LRP11,0.46598125,-0.5365870370370371,1.0025682870370372,7.931004113689009e-11,8.677331936695129e-09,8.061613789027653
RFC4,0.38756171875,-0.6422925925925924,1.0298543113425924,7.907885596380643e-11,8.677331936695129e-09,8.061613789027653
FAM72A,0.74877265625,-0.5018666666666667,1.2506393229166668,8.29703025594161e-11,9.031486760740524e-09,8.04424075036913
EIF3B,1.3743484375000001,-0.2934407407407407,1.6677891782407408,8.701446516705745e-11,9.39731672504864e-09,8.026996135534471
SMG7,0.73686640625,-0.5035518518518519,1.240418258101852,8.721203241432532e-11,9.39731672504864e-09,8.026996135534471
F11R,0.98502890625,-0.3136,1.2986289062499998,8.840962109958326e-11,9.4784887746714e-09,8.02326089991289
XPO5,1.43147265625,-0.5788611111111112,2.0103337673611112,9.129506242720719e-11,9.738900784422328e-09,8.011490058542284
POLR1C,0.7579921875,-0.663662962962963,1.4216551504629629,9.484042337540257e-11,1.001693283521888e-08,7.999265238214747
MYO19,0.33855390625,-0.7255518518518519,1.0641057581018518,9.452531402725643e-11,1.001693283521888e-08,7.999265238214747
MRM2,1.0991945312499998,-0.3665685185185185,1.4657630497685183,9.656177492146467e-11,1.014849984211551e-08,7.993598150700737
DTYMK,0.28270312499999994,-0.6366999999999999,0.9194031249999999,9.822398718495919e-11,1.027259199309365e-08,7.988319960855669
DARS2,0.7802101562499999,-0.4161351851851852,1.196345341435185,9.932571307010106e-11,1.03371418943932e-08,7.9855995222744935
LINC00673,0.6587609375,-0.49039444444444447,1.1491553819444444,1.01952863526475e-10,1.0559050210375457e-08,7.97637514495979
MCM7,0.59364140625,-0.5736833333333332,1.167324739583333,1.0723868616089631e-10,1.105283753257354e-08,7.956526213694573
PFDN2,0.7946906250000001,-0.38511481481481474,1.1798054398148148,1.131131200047186e-10,1.1602251996637845e-08,7.935457706049877
AAR2,2.48434375,0.5388055555555556,1.945538194444444,1.1675289708185823e-10,1.19182921494806e-08,7.9237859730518405
NR1D1,0.7470289062500001,-0.3145648148148148,1.0615937210648148,1.1777163002684813e-10,1.1965036793441929e-08,7.922085961558339
C1orf112,0.8851734375,-0.48720740740740737,1.3723808449074073,1.2069871401580264e-10,1.2146731431731838e-08,7.915540570801075
TMEM38B,0.13935937499999998,-0.6299574074074075,0.7693167824074074,1.2017208384427547e-10,1.2146731431731838e-08,7.915540570801075
PSMD4,1.26005078125,-0.20502222222222222,1.4650730034722221,1.2320787249443102e-10,1.2341032674500872e-08,7.908648497833359
RAD54L,0.0977046875,-0.765837037037037,0.8635417245370369,1.3743162251268264e-10,1.3701419001439646e-08,7.863234452363161
REXO4,0.49218281249999996,-0.5644037037037036,1.0565865162037036,1.3864388268893371e-10,1.3757987149620468e-08,7.861445100530517
DEPDC1,0.12506875,-0.6977518518518517,0.8228206018518518,1.4431364273945874e-10,1.4207979036752687e-08,7.847467692347382
CHKA,1.00744375,-0.41517222222222233,1.4226159722222222,1.45176443872139e-10,1.4207979036752687e-08,7.847467692347382
MELK,0.28354375,-0.7821925925925927,1.0657363425925928,1.44531286789683e-10,1.4207979036752687e-08,7.847467692347382
ZDHHC23,0.4429328125,-0.5784425925925926,1.0213754050925925,1.4671899611761252e-10,1.429337800077289e-08,7.8448651208433295
CEP55,0.11410937500000001,-0.7418000000000001,0.8559093750000002,1.4954313699064234e-10,1.443666437871201e-08,7.84053313981777
CCT6A,0.6994453125,-0.6788833333333335,1.3783286458333335,1.4906235296427783e-10,1.443666437871201e-08,7.84053313981777
DBF4B,0.5696265625,-0.5312518518518519,1.1008784143518517,1.540729898989989e-10,1.47405705806957e-08,7.831485705401552
ORC6,0.08346953125,-0.7742555555555555,0.8577250868055555,1.5406725762988708e-10,1.47405705806957e-08,7.831485705401552
SLC29A2,0.35237421874999997,-0.6446018518518519,0.9969760706018519,1.5672481069492756e-10,1.492733855435839e-08,7.826017617203991
TIMELESS,0.2574921875,-0.713437037037037,0.970929224537037,1.6365162661020782e-10,1.5517810905461263e-08,7.809169544594179
NIT2,0.46390703125,-0.5673555555555556,1.0312625868055556,1.6753344839885464e-10,1.5815602307918426e-08,7.800914264132423
TMEM185B,0.5950375000000001,-0.43757592592592587,1.032613425925926,1.733870835592013e-10,1.6296094395310835e-08,7.787916468344915
ARFGEF2,2.204271875,-0.009135185185185158,2.213407060185185,1.8609756518516197e-10,1.7337954380897076e-08,7.761002144085612
FAM72B,0.44092890625000003,-0.5375111111111112,0.9784400173611112,1.8573269251829728e-10,1.7337954380897076e-08,7.761002144085612
PROSER2,0.76796953125,-0.37182962962962973,1.1397991608796296,1.8999812060150177e-10,1.762439088275235e-08,7.753885883745401
ZNF687,1.4266070312499999,-0.06694814814814813,1.493555179398148,1.9148700355464658e-10,1.7685607016616385e-08,7.752380029462872
SAPCD2,0.40168515625,-0.6525296296296296,1.0542147858796296,1.9979904297171778e-10,1.8331029805636197e-08,7.736813136437541
FOXP4,1.3363898437500001,-0.2427648148148148,1.5791546585648149,2.0019357603530508e-10,1.8331029805636197e-08,7.736813136437541
RNF114,2.2176984375,0.22864629629629632,1.9890521412037039,2.0273032612875467e-10,1.8483980803234964e-08,7.733204491194961
B4GALT3,0.80693515625,-0.4390962962962964,1.2460314525462963,2.0638435388186996e-10,1.873706463859445e-08,7.727298444991037
KIF18B,0.32078984374999997,-0.6669314814814814,0.9877213252314814,2.1299887930924038e-10,1.9255640212129848e-08,7.715442037364644
DDX56,0.79677109375,-0.4061537037037036,1.2029247974537036,2.1577792455505788e-10,1.934294966547126e-08,7.713477298310976
ANAPC7,0.47851015625000004,-0.5036629629629631,0.9821731192129631,2.1495390337166683e-10,1.934294966547126e-08,7.713477298310976
MSTO1,1.15473828125,-0.16996481481481482,1.3247030960648147,2.1670160461628454e-10,1.934447169242021e-08,7.713443126588882
GLO1,0.37438046875,-0.5048111111111111,0.8791915798611111,2.1830709078107073e-10,1.9406590757558933e-08,7.712050752361516
LINC02894,1.14398046875,-0.2540296296296296,1.3980100983796295,2.2714016220612295e-10,2.010803054218935e-08,7.696630463791375
CNRIP1,-0.21954843750000003,0.9937185185185183,-1.2132669560185183,2.4163590355443934e-10,2.1302900836090757e-08,7.671561254245394
FLVCR1,0.5294218749999999,-0.4274666666666667,0.9568885416666666,2.431732959979729e-10,2.1350215103361116e-08,7.6705977451011504
SLC50A1,0.6835249999999999,-0.47595,1.159475,2.475429328344398e-10,2.1556442742950094e-08,7.666422905107303
FOXA2,1.55568203125,-0.04891851851851851,1.6046005497685185,2.465990123941205e-10,2.1556442742950094e-08,7.666422905107303
LINC02901,0.49325234375,-0.5263907407407408,1.0196430844907407,2.5837120735793205e-10,2.2407925646266178e-08,7.649598345253298
SKA3,0.6764945312499999,-0.6879425925925925,1.3644371238425923,2.5996244170972164e-10,2.2454650582497615e-08,7.648693698618361
SNRPB,1.03187421875,-0.3254314814814815,1.3573057002314814,2.6376694140505444e-10,2.2691401995471114e-08,7.644138670263743
TRMT6,1.7790218750000002,-0.2741092592592593,2.0531311342592593,2.7765037752069533e-10,2.3789842587968012e-08,7.62360843158203
DHRS13,0.28668359375,-0.6943018518518519,0.9809854456018519,2.808698626291551e-10,2.3969434076772096e-08,7.6203422196266075
SLC25A39,0.3357492187500001,-0.6441796296296297,0.9799288483796298,2.8498772908925666e-10,2.4223956972586816e-08,7.615754913587911
TMEM267,0.8907757812499999,-0.4250833333333333,1.3158591145833332,2.9662543552753435e-10,2.5113109789602955e-08,7.600099504696878
KIFC1,0.41918984375000007,-0.632711111111111,1.0519009548611111,3.1540161099341047e-10,2.6597206998199257e-08,7.575163966713152
WDR62,0.5171078125,-0.5851388888888889,1.1022467013888888,3.248380791443726e-10,2.7285119758051925e-08,7.564074135699895
TRAF2,0.51140234375,-0.5654462962962963,1.0768486400462964,3.323182457727764e-10,2.7803959896322293e-08,7.55589334657653
SH3BP5,-0.31479843750000003,0.9116407407407408,-1.226439178240741,3.348093290952384e-10,2.7896780877771393e-08,7.5544459088296465
SRCIN1,0.89760859375,-0.3374370370370371,1.2350456307870372,3.360427787948089e-10,2.7896780877771393e-08,7.5544459088296465
BYSL,0.7313414062499999,-0.6121814814814814,1.3435228877314813,3.387687555959684e-10,2.801407519627901e-08,7.55262370993681
STK3,1.42481171875,-0.20491851851851856,1.6297302372685185,3.4062925826490967e-10,2.8059170753211768e-08,7.551925168041296
GPR89A,0.780453125,-0.3580925925925926,1.1385457175925926,3.419444405787159e-10,2.8059171691334244e-08,7.551925153521216
LIG3,0.8580289062500001,-0.3591944444444444,1.2172233506944445,3.7108514447879695e-10,3.033372244235683e-08,7.518074291404572
MAGEA3,0.346925,-0.453062962962963,0.7999879629629629,3.770491645993605e-10,3.047099972245211e-08,7.516113296784156
TMEM74B,1.0527203125,-0.12561666666666665,1.1783369791666667,3.7423188664619533e-10,3.047099972245211e-08,7.516113296784156
PIGT,3.1356171875000003,0.6065277777777776,2.5290894097222227,3.7628560647349954e-10,3.047099972245211e-08,7.516113296784156
ETV4,0.6840148437500001,-0.3687833333333334,1.0527981770833335,3.802965555391649e-10,3.0617460424256916e-08,7.514030834848454
VPS72,1.4351265625000003,-0.13849444444444445,1.5736210069444447,3.9459274549994316e-10,3.164900836556875e-08,7.499639892853839
PPP1R3D,1.50944140625,0.13537037037037034,1.3740710358796295,4.041911631540808e-10,3.2297447437798926e-08,7.490831799882025
CCDC150,0.4429765625,-0.5261685185185185,0.9691450810185185,4.1533819690606873e-10,3.306432996638424e-08,7.480640273651074
TBC1D7,0.39855625000000006,-0.49188518518518515,0.8904414351851853,4.447349571345899e-10,3.5169722719037455e-08,7.453831055682679
MSH2,0.22391953125000003,-0.6239870370370371,0.847906568287037,4.4508203112913584e-10,3.5169722719037455e-08,7.453831055682679
FIGNL1,0.6660046875,-0.47877777777777775,1.1447824652777778,4.487686558706837e-10,3.533018181919202e-08,7.451854127556136
TRIP13,0.7783734375,-0.5789111111111109,1.357284548611111,4.672124110449083e-10,3.664697349133499e-08,7.43596188596927
POLE2,0.047020312499999994,-0.7704944444444445,0.8175147569444445,4.719958378563337e-10,3.688656117459663e-08,7.433131830880822
SUCO,0.882625,-0.2740870370370371,1.1567120370370372,4.957270256035126e-10,3.8320058301633846e-08,7.416573838840398
